"","V1","V2"
"4657","Galnt18","darkturquoise"
"4658","Ogfr","black"
"4659","H2.T10","black"
"4660","Cisd1","red"
"4661","Eln","darkorange2"
"4662","Rasip1","darkturquoise"
"4663","Selenom","black"
"4664","Trnau1ap","black"
"4665","X4930486L24Rik","black"
"4666","Abhd8","black"
"4667","Med30","lightsteelblue"
"4668","Coq6","black"
"4669","Kcnj2","salmon2"
"4670","Entpd2","black"
"4671","Apol9a","darkslateblue"
"4672","Rpph1","black"
"4673","Dgcr6","black"
"4674","Gmds","yellow4"
"4675","Shox2","navajowhite2"
"4676","Spdl1","saddlebrown"
"4677","Gpam","magenta"
"4678","Clec4a2","black"
"4679","Slc19a2","black"
"4680","Tatdn3","firebrick4"
"4681","Pycr2","black"
"4682","Wdr92","black"
"4683","Nod2","black"
"4684","Camk1d","black"
"4685","Pim1","darkturquoise"
"4686","Tbc1d31","thistle2"
"4687","Limch1","salmon2"
"4688","Ttc39c","palevioletred2"
"4689","Psmb6","black"
"4690","Taf6l","skyblue2"
"4691","Nfu1","firebrick4"
"4692","Sox17","black"
"4693","Pdlim2","black"
"4694","Map3k10","black"
"4695","Ptpn3","darkorange"
"4696","Sprtn","black"
"4697","Sap30","red"
"4698","Fas","black"
"4699","Fbxl8","plum2"
"4700","Rcl1","black"
"4701","Cdca2","black"
"4702","Lrrc25","black"
"4703","Dnajc28","sienna3"
"4704","Eloc","skyblue"
"4705","Hoxc10","darkorange"
"4706","Pramef12","grey"
"4707","B3gnt3","darkturquoise"
"4708","Mov10","skyblue"
"4709","Sfrp1","mediumpurple3"
"4710","Lrrc28","orangered4"
"4711","Tnfaip8l1","thistle2"
"4712","Adgrd1","mediumpurple3"
"4713","Zfp955a","plum"
"4714","Gpr160","lightsteelblue1"
"4715","Unc45b","firebrick4"
"4716","Cd109","greenyellow"
"4717","Lmcd1","black"
"4718","Abhd15","plum2"
"4719","Stx18","yellowgreen"
"4720","Erdr1","maroon"
"4721","Tiam2","bisque4"
"4722","Oasl2","black"
"4723","Serf1","thistle"
"4724","Fxyd6","black"
"4725","Matn2","darkolivegreen4"
"4726","Cacna1d","mediumpurple2"
"4727","Phykpl","yellowgreen"
"4728","Vldlr","orange"
"4729","Taf7","black"
"4730","Aox1","lightpink4"
"4731","Ctgf","black"
"4732","Wbscr22","darkturquoise"
"4733","E2f7","plum2"
"4734","Crtc1","black"
"4735","Tead3","darkorange"
"4736","X9130011E15Rik","red"
"4737","Gm13889","black"
"4738","Knstrn","grey"
"4739","Apold1","greenyellow"
"4740","Blm","grey"
"4741","Gucy1b3","antiquewhite4"
"4742","Tex261","black"
"4743","Tom1l1","lightpink4"
"4744","Ap1g2","black"
"4745","Scarf1","black"
"4746","Gm5424","black"
"4747","Rfc5","black"
"4748","Zfp667","skyblue"
"4749","Angpt2","coral2"
"4750","Zscan12","black"
"4751","Ift88","black"
"4752","Flywch1","black"
"4753","Zfp354a","black"
"4754","Nit1","black"
"4755","Gvin1","salmon"
"4756","AI429214","palevioletred3"
"4757","Csrnp2","yellow4"
"4758","Dnttip1","black"
"4759","Zfp668","darkslateblue"
"4760","Atp1a3","brown4"
"4761","Jund","skyblue"
"4762","Nlrc5","salmon"
"4763","X2310030G06Rik","plum3"
"4764","Prpf40b","black"
"4765","Ndufb8","black"
"4766","Smarca1","darkred"
"4767","Nova2","black"
"4768","Slc4a3","midnightblue"
"4769","Nsmce4a","black"
"4770","Helq","coral1"
"4771","Sppl2b","black"
"4772","Evc","navajowhite2"
"4773","Fam162a","black"
"4774","E4f1","black"
"4775","Atp6v0c","black"
"4776","Hook2","black"
"4777","Ece2","black"
"4778","Krba1","darkturquoise"
"4779","Supt4a","black"
"4780","Kank1","black"
"4781","Rpl12","black"
"4782","Pard6g","midnightblue"
"4783","Adap1","darkturquoise"
"4784","Psmb9","darkorange2"
"4785","Dhrs7","thistle"
"4786","Vstm4","darkturquoise"
"4787","Cacna1g","orangered4"
"4788","Sirt4","orange"
"4789","Tmem69","navajowhite1"
"4790","Gpr171","orange"
"4791","Ccdc181","thistle1"
"4792","Gkap1","black"
"4793","Crlf1","black"
"4794","Dennd2a","orangered4"
"4795","Dtl","darkslateblue"
"4796","Lif","brown2"
"4797","Pgm5","white"
"4798","Pcdhgb4","black"
"4799","Stox2","darkorange2"
"4800","Ifit3","salmon"
"4801","Mrpl13","thistle"
"4802","Procr","darkturquoise"
"4803","Park7","firebrick4"
"4804","Glt28d2","sienna3"
"4805","Arl5b","black"
"4806","Aprt","black"
"4807","Eif1ax","red"
"4808","Tmem170","darkgrey"
"4809","Pard3","darkolivegreen4"
"4810","Rps3a1","black"
"4811","Frg1","black"
"4812","Entpd6","black"
"4813","Pigb","red"
"4814","Pcgf2","mediumpurple3"
"4815","Agtr1a","navajowhite2"
"4816","Aldh16a1","black"
"4817","Sept5","brown2"
"4818","Gamt","black"
"4819","Caprin2","yellowgreen"
"4820","Zfp867","yellowgreen"
"4821","Rasal3","plum2"
"4822","Myo1h","thistle1"
"4823","Card10","lightcyan1"
"4824","Egr3","darkturquoise"
"4825","Ccl6","skyblue3"
"4826","Kif18b","plum2"
"4827","Nxn","black"
"4828","Zfp398","black"
"4829","Gnb2","black"
"4830","Cxx1b","firebrick4"
"4831","Plaur","black"
"4832","Tm4sf1","red"
"4833","Cep19","darkturquoise"
"4834","Mpg","firebrick4"
"4835","Dhx34","black"
"4836","Celf4","darkturquoise"
"4837","Tspan2","black"
"4838","Tmod2","darkgrey"
"4839","Dll1","salmon2"
"4840","Ercc1","black"
"4841","Gabbr1","skyblue2"
"4842","Epn1","black"
"4843","Serac1","black"
"4844","Coro2a","darkorange"
"4845","Hdac6","black"
"4846","Mrps18a","black"
"4847","Eya4","lightsteelblue1"
"4848","Borcs6","black"
"4849","Ifit3b","salmon"
"4850","Tmem143","black"
"4851","Pigo","firebrick4"
"4852","Trip13","salmon"
"4853","Alg12","black"
"4854","Nadk2","red"
"4855","Nr2f6","black"
"4856","Bcam","plum"
"4857","Mon1a","darkturquoise"
"4858","Hdac8","plum2"
"4859","Lpxn","lightsteelblue1"
"4860","Zfp966","black"
"4861","Zfp967","black"
"4862","Cd9","black"
"4863","Rps15a.ps6","black"
"4864","Dpt","darkgrey"
"4865","Ncam1","mediumpurple3"
"4866","Pbk","mediumpurple2"
"4867","Cbr4","brown4"
"4868","Ftx","mediumpurple3"
"4869","Ppfia4","black"
"4870","Riox1","darkturquoise"
"4871","Gbp4","maroon"
"4872","Tbrg3","black"
"4873","Rmnd1","honeydew1"
"4874","Zfp369","skyblue3"
"4875","Mybl2","skyblue2"
"4876","Usf1","firebrick4"
"4877","Wdr55","lightcyan1"
"4878","Apoe","black"
"4879","Fam122b","black"
"4880","Rem1","brown2"
"4881","Pin4","thistle"
"4882","Rps25","black"
"4883","Yif1a","black"
"4884","Zmynd19","plum2"
"4885","X1110008L16Rik","lightsteelblue1"
"4886","Ldhb","black"
"4887","Myl12a","black"
"4888","Pde10a","skyblue3"
"4889","Gfod1","darkturquoise"
"4890","Lum","darkorange2"
"4891","Pfdn1","black"
"4892","Bcs1l","skyblue2"
"4893","Fgd2","black"
"4894","Rpp21","black"
"4895","Ceacam1","black"
"4896","Rasl12","darkturquoise"
"4897","Gm1943","darkturquoise"
"4898","Gm5141","darkturquoise"
"4899","Slc25a22","black"
"4900","Nrg1","darkorange2"
"4901","Ermard","blue2"
"4902","Pop5","black"
"4903","Adck5","black"
"4904","Sft2d3","bisque4"
"4905","Trim13","navajowhite1"
"4906","Afap1l2","plum2"
"4907","Anks3","black"
"4908","Larp1b","orangered4"
"4909","Tspan13","skyblue"
"4910","Pomt1","sienna3"
"4911","Epha4","darkorange2"
"4912","X1810026B05Rik","skyblue3"
"4913","Tprn","plum2"
"4914","Gm14440","black"
"4915","Rn45s","black"
"4916","Rps17","black"
"4917","St3gal3","firebrick4"
"4918","Lin9","lightsteelblue1"
"4919","Meox2","magenta"
"4920","Eif1b","black"
"4921","Mrpl32","darkturquoise"
"4922","Rbpms2","darkorange"
"4923","Ppil1","thistle"
"4924","Rabl2","black"
"4925","Slc25a40","skyblue"
"4926","Alad","black"
"4927","Eef1akmt2","skyblue"
"4928","Ing2","black"
"4929","Zfand2b","black"
"4930","Ccdc157","darkturquoise"
"4931","Mad1l1","black"
"4932","Wdr53","darkturquoise"
"4933","Slc1a4","darkorange"
"4934","Ptges3l","black"
"4935","Nans","black"
"4936","Med29","red"
"4937","C3","red"
"4938","Dxo","black"
"4939","Zfp27","ivory"
"4940","Lcmt2","black"
"4941","Ralgapa2","firebrick4"
"4942","Ndufb3","black"
"4943","Snrpd2","black"
"4944","Edn1","black"
"4945","Chrnb1","lightgreen"
"4946","Il1b","darkorange"
"4947","Rps19","black"
"4948","Tbx18","midnightblue"
"4949","Slc25a38","black"
"4950","Zfp873","orangered3"
"4951","Paqr8","black"
"4952","Jph2","thistle3"
"4953","Tlr6","darkturquoise"
"4954","Lrfn3","grey"
"4955","Abhd14a","black"
"4956","Gata6","salmon"
"4957","Thap11","black"
"4958","Txnl4b","black"
"4959","Hjurp","black"
"4960","Armt1","black"
"4961","Ppp1r3d","lightpink4"
"4962","Maip1","thistle1"
"4963","Camk2n1","maroon"
"4964","Map9","darkorange2"
"4965","Mdp1","black"
"4966","Arg2","maroon"
"4967","Stambpl1","black"
"4968","Amn1","skyblue3"
"4969","Gpr176","darkorange"
"4970","BC029722","black"
"4971","Tgfbr3","red"
"4972","Phtf2","black"
"4973","Lnx1","midnightblue"
"4974","Pcid2","bisque4"
"4975","Nos3","coral2"
"4976","Orai2","black"
"4977","C1rl","sienna3"
"4978","F13a1","black"
"4979","Dbn1","black"
"4980","Hist1h1c","black"
"4981","Zfp605","darkturquoise"
"4982","Cep44","black"
"4983","Tbca","black"
"4984","Hspb11","black"
"4985","Slc52a3","salmon"
"4986","Pkib","midnightblue"
"4987","Tmsb10","black"
"4988","Arpin","black"
"4989","Cpeb1","darkred"
"4990","Ikzf1","thistle2"
"4991","Homez","darkolivegreen4"
"4992","Poc5","darkturquoise"
"4993","Timm17b","black"
"4994","Slc12a2","black"
"4995","Zkscan5","black"
"4996","Cwf19l1","orange"
"4997","Crlf2","black"
"4998","Ccl9","salmon"
"4999","Mlycd","black"
"5000","Plscr2","black"
