"V1" "V2"
"4734" "Crtc1" "white"
"4735" "Tead3" "darkmagenta"
"4736" "X9130011E15Rik" "thistle"
"4737" "Gm13889" "brown"
"4738" "Knstrn" "lightcyan1"
"4739" "Apold1" "darkgrey"
"4740" "Blm" "grey"
"4741" "Gucy1b3" "grey"
"4742" "Tex261" "grey"
"4743" "Tom1l1" "magenta4"
"4744" "Ap1g2" "brown"
"4745" "Scarf1" "darkgrey"
"4746" "Gm5424" "blue2"
"4747" "Rfc5" "brown4"
"4748" "Zfp667" "coral2"
"4749" "Angpt2" "darkgrey"
"4750" "Zscan12" "brown4"
"4751" "Ift88" "brown4"
"4752" "Flywch1" "black"
"4753" "Zfp354a" "brown4"
"4754" "Nit1" "brown4"
"4755" "Gvin1" "greenyellow"
"4756" "AI429214" "thistle3"
"4757" "Csrnp2" "brown4"
"4758" "Dnttip1" "white"
"4759" "Zfp668" "black"
"4760" "Atp1a3" "brown4"
"4761" "Jund" "darkgreen"
"4762" "Nlrc5" "greenyellow"
"4763" "X2310030G06Rik" "darkmagenta"
"4764" "Prpf40b" "skyblue"
"4765" "Ndufb8" "brown4"
"4766" "Smarca1" "blue"
"4767" "Nova2" "paleturquoise"
"4768" "Slc4a3" "yellowgreen"
"4769" "Nsmce4a" "brown4"
"4770" "Helq" "orangered4"
"4771" "Sppl2b" "brown4"
"4772" "Evc" "blue"
"4773" "Fam162a" "brown4"
"4774" "E4f1" "lightsteelblue1"
"4775" "Atp6v0c" "brown4"
"4776" "Hook2" "brown4"
"4777" "Ece2" "plum1"
"4778" "Krba1" "coral2"
"4779" "Supt4a" "brown4"
"4780" "Kank1" "lightcyan1"
"4781" "Rpl12" "brown4"
"4782" "Pard6g" "lavenderblush3"
"4783" "Adap1" "orange"
"4784" "Psmb9" "darkviolet"
"4785" "Dhrs7" "plum1"
"4786" "Vstm4" "grey"
"4787" "Cacna1g" "orangered4"
"4788" "Sirt4" "brown4"
"4789" "Tmem69" "brown4"
"4790" "Gpr171" "steelblue"
"4791" "Ccdc181" "royalblue"
"4792" "Gkap1" "orange"
"4793" "Crlf1" "brown4"
"4794" "Dennd2a" "coral1"
"4795" "Dtl" "orange"
"4796" "Lif" "orange"
"4797" "Pgm5" "blue"
"4798" "Pcdhgb4" "skyblue2"
"4799" "Stox2" "brown4"
"4800" "Ifit3" "greenyellow"
"4801" "Mrpl13" "brown4"
"4802" "Procr" "blue"
"4803" "Park7" "brown4"
"4804" "Glt28d2" "plum"
"4805" "Arl5b" "blue2"
"4806" "Aprt" "brown4"
"4807" "Eif1ax" "brown4"
"4808" "Tmem170" "blue"
"4809" "Pard3" "brown2"
"4810" "Rps3a1" "brown4"
"4811" "Frg1" "brown4"
"4812" "Entpd6" "brown"
"4813" "Pigb" "brown4"
"4814" "Pcgf2" "thistle"
"4815" "Agtr1a" "blue"
"4816" "Aldh16a1" "darkturquoise"
"4817" "Sept5" "royalblue"
"4818" "Gamt" "darkturquoise"
"4819" "Caprin2" "mediumpurple2"
"4820" "Zfp867" "mediumpurple2"
"4821" "Rasal3" "white"
"4822" "Myo1h" "brown4"
"4823" "Card10" "brown4"
"4824" "Egr3" "coral2"
"4825" "Ccl6" "brown4"
"4826" "Kif18b" "orange"
"4827" "Nxn" "brown4"
"4828" "Zfp398" "brown4"
"4829" "Gnb2" "brown4"
"4830" "Cxx1b" "brown4"
"4831" "Plaur" "brown4"
"4832" "Tm4sf1" "brown4"
"4833" "Cep19" "darkslateblue"
"4834" "Mpg" "brown4"
"4835" "Dhx34" "brown4"
"4836" "Celf4" "coral2"
"4837" "Tspan2" "coral2"
"4838" "Tmod2" "blue"
"4839" "Dll1" "grey"
"4840" "Ercc1" "brown4"
"4841" "Gabbr1" "orange"
"4842" "Epn1" "blue2"
"4843" "Serac1" "brown4"
"4844" "Coro2a" "salmon4"
"4845" "Hdac6" "brown4"
"4846" "Mrps18a" "brown4"
"4847" "Eya4" "coral2"
"4848" "Borcs6" "brown"
"4849" "Ifit3b" "greenyellow"
"4850" "Tmem143" "white"
"4851" "Pigo" "orange"
"4852" "Trip13" "royalblue"
"4853" "Alg12" "brown4"
"4854" "Nadk2" "blue"
"4855" "Nr2f6" "brown4"
"4856" "Bcam" "lightsteelblue"
"4857" "Mon1a" "brown"
"4858" "Hdac8" "violet"
"4859" "Lpxn" "coral2"
"4860" "Zfp966" "brown4"
"4861" "Zfp967" "brown4"
"4862" "Cd9" "brown4"
"4863" "Rps15a.ps6" "brown4"
"4864" "Dpt" "blue"
"4865" "Ncam1" "blue"
"4866" "Pbk" "orange"
"4867" "Cbr4" "royalblue"
"4868" "Ftx" "lightcyan1"
"4869" "Ppfia4" "brown4"
"4870" "Riox1" "coral2"
"4871" "Gbp4" "plum2"
"4872" "Tbrg3" "darkslateblue"
"4873" "Rmnd1" "thistle1"
"4874" "Zfp369" "brown4"
"4875" "Mybl2" "orange"
"4876" "Usf1" "brown4"
"4877" "Wdr55" "coral1"
"4878" "Apoe" "brown4"
"4879" "Fam122b" "darkgreen"
"4880" "Rem1" "skyblue2"
"4881" "Pin4" "brown4"
"4882" "Rps25" "brown4"
"4883" "Yif1a" "brown4"
"4884" "Zmynd19" "orange"
"4885" "X1110008L16Rik" "violet"
"4886" "Ldhb" "brown4"
"4887" "Myl12a" "brown4"
"4888" "Pde10a" "blue"
"4889" "Gfod1" "coral2"
"4890" "Lum" "blue"
"4891" "Pfdn1" "brown4"
"4892" "Bcs1l" "magenta4"
"4893" "Fgd2" "salmon2"
"4894" "Rpp21" "darkturquoise"
"4895" "Ceacam1" "brown4"
"4896" "Rasl12" "coral2"
"4897" "Gm1943" "mediumpurple3"
"4898" "Gm5141" "coral2"
"4899" "Slc25a22" "navajowhite1"
"4900" "Nrg1" "darkmagenta"
"4901" "Ermard" "palevioletred3"
"4902" "Pop5" "brown4"
"4903" "Adck5" "brown4"
"4904" "Sft2d3" "orange"
"4905" "Trim13" "orangered4"
"4906" "Afap1l2" "greenyellow"
"4907" "Anks3" "brown"
"4908" "Larp1b" "orangered4"
"4909" "Tspan13" "blue2"
"4910" "Pomt1" "plum"
"4911" "Epha4" "darkmagenta"
"4912" "X1810026B05Rik" "thistle"
"4913" "Tprn" "white"
"4914" "Gm14440" "plum2"
"4915" "Rn45s" "brown4"
"4916" "Rps17" "brown4"
"4917" "St3gal3" "brown4"
"4918" "Lin9" "violet"
"4919" "Meox2" "darkolivegreen"
"4920" "Eif1b" "brown4"
"4921" "Mrpl32" "brown4"
"4922" "Rbpms2" "lightcyan1"
"4923" "Ppil1" "brown4"
"4924" "Rabl2" "plum1"
"4925" "Slc25a40" "orange"
"4926" "Alad" "brown4"
"4927" "Eef1akmt2" "plum1"
"4928" "Ing2" "brown4"
"4929" "Zfand2b" "brown4"
"4930" "Ccdc157" "ivory"
"4931" "Mad1l1" "brown4"
"4932" "Wdr53" "ivory"
"4933" "Slc1a4" "lightcyan1"
"4934" "Ptges3l" "brown4"
"4935" "Nans" "brown4"
"4936" "Med29" "brown4"
"4937" "C3" "darkolivegreen"
"4938" "Dxo" "darkturquoise"
"4939" "Zfp27" "white"
"4940" "Lcmt2" "darkturquoise"
"4941" "Ralgapa2" "brown4"
"4942" "Ndufb3" "brown4"
"4943" "Snrpd2" "brown4"
"4944" "Edn1" "brown4"
"4945" "Chrnb1" "brown4"
"4946" "Il1b" "darkviolet"
"4947" "Rps19" "brown4"
"4948" "Tbx18" "brown4"
"4949" "Slc25a38" "darkturquoise"
"4950" "Zfp873" "blue"
"4951" "Paqr8" "palevioletred2"
"4952" "Jph2" "yellowgreen"
"4953" "Tlr6" "coral2"
"4954" "Lrfn3" "blue"
"4955" "Abhd14a" "brown4"
"4956" "Gata6" "greenyellow"
"4957" "Thap11" "brown4"
"4958" "Txnl4b" "brown4"
"4959" "Hjurp" "brown4"
"4960" "Armt1" "darkturquoise"
"4961" "Ppp1r3d" "royalblue"
"4962" "Maip1" "salmon4"
"4963" "Camk2n1" "darkolivegreen"
"4964" "Map9" "blue"
"4965" "Mdp1" "brown4"
"4966" "Arg2" "darkgrey"
"4967" "Stambpl1" "darkturquoise"
"4968" "Amn1" "salmon4"
"4969" "Gpr176" "navajowhite2"
"4970" "BC029722" "brown4"
"4971" "Tgfbr3" "blue"
"4972" "Phtf2" "blue2"
"4973" "Lnx1" "orangered4"
"4974" "Pcid2" "orange"
"4975" "Nos3" "darkgrey"
"4976" "Orai2" "coral2"
"4977" "C1rl" "plum"
"4978" "F13a1" "blue"
"4979" "Dbn1" "brown4"
"4980" "Hist1h1c" "brown4"
"4981" "Zfp605" "darkgrey"
"4982" "Cep44" "white"
"4983" "Tbca" "brown4"
"4984" "Hspb11" "brown4"
"4985" "Slc52a3" "greenyellow"
"4986" "Pkib" "honeydew1"
"4987" "Tmsb10" "brown4"
"4988" "Arpin" "coral2"
"4989" "Cpeb1" "yellowgreen"
"4990" "Ikzf1" "brown4"
"4991" "Homez" "blue"
"4992" "Poc5" "coral2"
"4993" "Timm17b" "brown4"
"4994" "Slc12a2" "brown4"
"4995" "Zkscan5" "brown4"
"4996" "Cwf19l1" "royalblue"
"4997" "Crlf2" "brown4"
"4998" "Ccl9" "brown"
"4999" "Mlycd" "brown4"
"5000" "Plscr2" "plum"
